0.000000000000000000e+00,1.732050807568877193e+00
-5.000000000000000000e-01,8.660254037844385966e-01
-2.500000000000000000e-01,1.299038105676658006e+00
-6.250000000000000000e-01,6.495190528383290030e-01
-3.125000000000000000e-01,1.190784930203603098e+00
-6.562500000000000000e-01,5.953924651018014380e-01
-8.281250000000000000e-01,2.976962325509007190e-01
-4.140625000000000000e-01,1.014873520059889067e+00
-2.070312500000000000e-01,1.373462163814383130e+00
3.964843750000000000e-01,6.867310819071914541e-01
1.982421875000000000e-01,1.209390944738034435e+00
-4.008789062500000000e-01,6.046954723690172173e-01
2.995605468750000000e-01,3.023477361845086087e-01
6.497802734375000000e-01,1.511738680922543043e-01
-1.751098632812500000e-01,7.558693404612726319e-02
-5.875549316406250000e-01,3.779346702306352057e-02
2.062225341796875000e-01,1.889673351153176029e-02
1.031112670898437500e-01,8.754737705402044767e-01
5.515556335449218750e-01,4.377368852701022384e-01
-2.242221832275390625e-01,2.188684426350511192e-01
-6.121110916137695312e-01,1.094342213175256706e-01
1.939444541931152344e-01,5.471711065876272428e-02
-4.030277729034423828e-01,2.735855532938136214e-02
-2.015138864517211914e-01,8.797046814491292777e-01
-1.007569432258605957e-01,1.305877744509003291e+00
-5.503784716129302979e-01,6.529388722545015344e-01
-7.751892358064651489e-01,3.264694361272508782e-01
-3.875946179032325745e-01,1.029260121848063925e+00
3.062026910483837128e-01,5.146300609240319623e-01
6.531013455241918564e-01,2.573150304620159812e-01
3.265506727620959282e-01,9.946829190154465872e-01
6.632753363810479641e-01,4.973414595077232381e-01
-1.683623318094760180e-01,2.486707297538615080e-01
-8.418116590473800898e-02,9.903607686613693506e-01
4.579094170476309955e-01,4.951803843306847863e-01
-2.710452914761845022e-01,2.475901921653422821e-01
3.644773542619077489e-01,1.237950960826712521e-01
1.822386771309538744e-01,9.279229518257742226e-01
5.911193385654769372e-01,4.639614759128871668e-01
7.955596692827384686e-01,2.319807379564435834e-01
8.977798346413692343e-01,1.159903689782217917e-01
4.488899173206846172e-01,9.240205882735494924e-01
2.244449586603423086e-01,1.328035697921213343e+00
-3.877775206698288457e-01,6.640178489606065604e-01
3.061112396650855771e-01,3.320089244803032802e-01
1.530556198325427886e-01,1.032029866024590348e+00
5.765278099162713943e-01,5.160149330122951739e-01
7.882639049581356971e-01,2.580074665061475869e-01
-1.058680475209321514e-01,1.290037332530737935e-01
-5.293402376046607571e-02,9.305272704109754933e-01
4.735329881197669621e-01,4.652636352054877467e-01
2.367664940598834811e-01,1.098657221387182581e+00
1.183832470299417405e-01,1.415354014478029887e+00
-4.408083764850291297e-01,7.076770072390148325e-01
-7.204041882425145094e-01,3.538385036195075273e-01
-8.602020941212572547e-01,1.769192518097537636e-01
6.989895293937137266e-02,8.845962590487688182e-02
-4.650505235303142859e-01,4.422981295243855193e-02
2.674747382348428570e-01,2.211490647621916494e-02
-3.662626308825785992e-01,1.105745323810958247e-02
3.168686845587107004e-01,5.528726619054902258e-03
6.584343422793553779e-01,2.764363309527340107e-03
3.292171711396776890e-01,8.674075854392022666e-01
6.646085855698388167e-01,4.337037927196012443e-01
8.323042927849193529e-01,2.168518963598005111e-01
9.161521463924597874e-01,1.084259481799001446e-01
4.580760731962298937e-01,9.202383778743886689e-01
-2.709619634018851086e-01,4.601191889371942789e-01
-6.354809817009425821e-01,2.300595944685972505e-01
-8.177404908504711800e-01,1.150297972342986252e-01
-9.088702454252356455e-01,5.751489861714942364e-02
-4.544351227126178228e-01,8.947828530930133084e-01
-7.272175613563089946e-01,4.473914265465066542e-01
1.363912193218455027e-01,2.236957132732533271e-01
5.681956096609226403e-01,1.118478566366267746e-01
7.840978048304613202e-01,5.592392831831327626e-02
-1.079510975847692844e-01,2.796196415915663813e-02
-5.397554879238464220e-02,8.800063858640169157e-01
4.730122256038076789e-01,4.400031929320085133e-01
2.365061128019038394e-01,1.086027000250442853e+00
-3.817469435990480386e-01,5.430135001252214266e-01
-6.908734717995239638e-01,2.715067500626107133e-01
1.545632641002380181e-01,1.357533750313053567e-01
7.728163205011900905e-02,9.339020913000912749e-01
-4.613591839749404677e-01,4.669510456500456375e-01
-7.306795919874702339e-01,2.334755228250229298e-01
-8.653397959937351169e-01,1.167377614125113539e-01
-9.326698979968675030e-01,5.836888070625567693e-02
-9.663349489984337515e-01,2.918444035312806051e-02
1.683252550078317977e-02,1.459222017656403025e-02
5.084162627503916454e-01,7.296110088281793082e-03
-2.457918686248041773e-01,3.648055044140896541e-03
-6.228959343124020887e-01,1.824027522070448271e-03
1.885520328437989557e-01,9.120137610352241353e-04
-4.057239835781005222e-01,4.560068805177230900e-04
-2.028619917890502611e-01,8.662534072246974581e-01
-1.014309958945251305e-01,1.299152107396787326e+00
-5.071549794726256527e-02,1.515601457482832259e+00
-5.253577489736313000e-01,7.578007287414161297e-01
2.373211255131844055e-01,3.789003643707080649e-01
1.186605627565922028e-01,1.055475585969792629e+00
5.593302813782961014e-01,5.277377929848963145e-01
7.796651406891480507e-01,2.638688964924482683e-01
3.898325703445740253e-01,9.979598520306627307e-01
6.949162851722869849e-01,4.989799260153313654e-01
8.474581425861434925e-01,2.494899630076656827e-01
4.237290712930717462e-01,9.907703852882714379e-01
2.118645356465358731e-01,1.361410596428574316e+00
1.059322678232679366e-01,1.546730701998725754e+00
-4.470338660883659831e-01,7.733653509993629882e-01
-7.235169330441829638e-01,3.866826754996814941e-01
1.382415334779085736e-01,1.933413377498407471e-01
5.691207667389543978e-01,9.667066887492015148e-02
2.845603833694771989e-01,9.143607382218986723e-01
6.422801916847385995e-01,4.571803691109492807e-01
8.211400958423693552e-01,2.285901845554745293e-01
-8.942995207881532238e-02,1.142950922777372647e-01
-4.471497603940766119e-02,9.231729499233072289e-01
-5.223574880197038306e-01,4.615864749616536145e-01
-7.611787440098518598e-01,2.307932374808268072e-01
-8.805893720049260409e-01,1.153966187404134036e-01
-4.402946860024630205e-01,9.237237131546452984e-01
-2.201473430012315102e-01,1.327887260361761301e+00
-1.100736715006157551e-01,1.529969033965319136e+00
4.449631642496921224e-01,7.649845169826595681e-01
7.224815821248460335e-01,3.824922584913297285e-01
8.612407910624231278e-01,1.912461292456648643e-01
4.306203955312115639e-01,9.616484684072710287e-01
7.153101977656057819e-01,4.808242342036355144e-01
3.576550988828028910e-01,1.106437520886256465e+00
-3.211724505585985545e-01,5.532187604431282324e-01
-1.605862252792992773e-01,1.142634784006002713e+00
-5.802931126396496664e-01,5.713173920030012454e-01
2.098534436801751668e-01,2.856586960015006227e-01
6.049267218400875556e-01,1.428293480007503113e-01
3.024633609200437778e-01,9.374400777848137523e-01
-3.487683195399781111e-01,4.687200388924068761e-01
-1.743841597699890555e-01,1.100385423230642035e+00
-8.719207988499452777e-02,1.416218115399759725e+00
4.564039600575027222e-01,7.081090576998798625e-01
-2.717980199712486389e-01,3.540545288499399312e-01
-1.358990099856243194e-01,1.043052668209408562e+00
-5.679495049928120487e-01,5.215263341047042811e-01
-7.839747524964060243e-01,2.607631670523522516e-01
1.080126237517969323e-01,1.303815835261761258e-01
5.540063118758984384e-01,6.519079176308806289e-02
2.770031559379492192e-01,8.986207996659826280e-01
-3.614984220310254459e-01,4.493103998329912585e-01
-6.807492110155126674e-01,2.246551999164958513e-01
1.596253944922436663e-01,1.123275999582480367e-01
5.798126972461218331e-01,5.616379997912401834e-02
-2.100936513769390279e-01,2.808189998956200917e-02
3.949531743115304305e-01,1.404094999478111561e-02
1.974765871557652153e-01,8.730458787818291544e-01
9.873829357788260763e-02,1.302548343175353285e+00
5.493691467889413316e-01,6.512741715876766424e-01
7.746845733944707213e-01,3.256370857938382102e-01
3.873422866972353606e-01,1.028843946681357702e+00
-3.063288566513823197e-01,5.144219733406787398e-01
-6.531644283256912153e-01,2.572109866703395920e-01
1.734177858371543923e-01,1.286054933351699070e-01
8.670889291857719616e-02,9.303281504520235501e-01
5.433544464592885426e-01,4.651640752260117750e-01
7.716772232296442713e-01,2.325820376130058875e-01
3.858386116148221356e-01,9.823164225909415403e-01
-3.070806941925888767e-01,4.911582112954706592e-01
3.464596529037055062e-01,2.455791056477354406e-01
1.732298264518527531e-01,9.888149566083063169e-01
-4.133850867740735957e-01,4.944074783041532140e-01
-2.066925433870367979e-01,1.113229142936515093e+00
3.966537283064816011e-01,5.566145714682575463e-01
6.983268641532407450e-01,2.783072857341288842e-01
8.491634320766203725e-01,1.391536428670643311e-01
9.245817160383101863e-01,6.957682143353216553e-02
9.622908580191551486e-01,3.478841071676619379e-02
-1.885457099042242568e-02,1.739420535838309689e-02
4.905727145047887872e-01,8.697102679191548447e-03
2.452863572523943936e-01,8.703739551240343708e-01
6.226431786261972245e-01,4.351869775620171854e-01
8.113215893130986123e-01,2.175934887810084817e-01
4.056607946565493061e-01,9.748221481749428374e-01
-2.971696026717253192e-01,4.874110740874715297e-01
3.514151986641372849e-01,2.437055370437357649e-01
6.757075993320686980e-01,1.218527685218679935e-01
3.378537996660343490e-01,9.269517880453725933e-01
-3.310731001669828810e-01,4.634758940226861856e-01
-1.655365500834914405e-01,1.097763350795781800e+00
-8.276827504174572026e-02,1.414907079182329497e+00
-4.138413752087286013e-02,1.573478943375603345e+00
4.793079312395635561e-01,7.867394716878016725e-01
-2.603460343802181942e-01,3.933697358439010028e-01
-6.301730171901090971e-01,1.966848679219503904e-01
1.849134914049453959e-01,9.834243396097530621e-02
-4.075432542975272465e-01,4.917121698048787515e-02
-7.037716271487636233e-01,2.458560849024382655e-02
1.481141864256181884e-01,1.229280424512180225e-02
7.405709321280909418e-02,8.721718059069994977e-01
3.702854660640454709e-02,1.302111306737938401e+00
1.851427330320227355e-02,1.517081057153407686e+00
5.092571366516011055e-01,7.585405285767039540e-01
7.546285683258004973e-01,3.792702642883520880e-01
3.773142841629002486e-01,1.055660535928614641e+00
1.886571420814501243e-01,1.393855671748745806e+00
-4.056714289592748823e-01,6.969278358743729029e-01
-7.028357144796374412e-01,3.484639179371864515e-01
-3.514178572398187206e-01,1.040257362753031822e+00
-1.757089286199093603e-01,1.386154085160954619e+00
4.121455356900453060e-01,6.930770425804773094e-01
2.060727678450226530e-01,1.212563925074677140e+00
6.030363839225113542e-01,6.062819625373385701e-01
